Frame,X1,Y1,,X2,Y2,Flag2,X3,Y3,Flag3,X4,Y4,Flag4,X5,Y5,Flag5,X6,Y6,Flag6,X7,Y7,Flag7,X8,Y8,Flag8,X9,Y9,Flag9,X10,Y10,Flag10,X11,Y11,Flag11,X12,Y12,Flag12,X13,Y13,Flag13,X14,Y14,Flag14,X15,Y15,Flag15,X16,Y16,Flag16,X17,Y17,Flag17,X18,Y18,Flag18,X19,Y19,Flag19,X20,Y20,Flag20,X21,Y21,Flag21,X22,Y22,Flag22,X23,Y23,Flag23,X24,Y24,Flag24,X25,Y25,Flag25,X26,Y26,Flag26,X27,Y27,Flag27,X28,Y28,Flag28,X29,Y29,Flag29,X30,Y30,Flag30,X31,Y31,Flag31,X32,Y32,Flag32,X33,Y33,Flag33,X34,Y34,Flag34,X35,Y35,Flag35,X36,Y36,Flag36,X37,Y37,Flag37,X38,Y38,Flag38
Tracks 1 to 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,128.04546,215.36363,,490.32,211.54,-1, , ,-1, , ,-1,446.62296,333.03278,-1,172.53941,340.4064,-1, , ,-1,545.37164,577.8369,-1,237.7987,525.8312,-1,520.2315,529.10187,-1, , ,-1, , , , , , ,542.7302,300.73022,*, , , , , , , , , , , , , , , , , , , , , , , , ,220.22656,620.35156,*, , , ,616.9737,197.1421, ,112.737625,219.03465,*,163.77083,309.56946, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
162,126.94531,214.01562,,505.02942,212.7549,-1, , ,-1, , ,-1,445.78204,338.5171,-1,174.67308,339.22595,-1, , ,-1,545.37164,577.8369,-1,237.7987,525.8312,-1,520.2315,529.10187,-1, , ,-1, , , , , , ,537.67,300.69, , , , , , , , , , , , , , , , , , , , , , , , , ,220.22656,620.35156,*, , , ,610.99036,184.26923, ,113.57527,219.03763,*,156.1762,303.28094,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
163,126.94531,214.01562,,505.02942,212.7549,-1, , ,-1, , ,-1,445.78204,338.5171,-1,174.67308,339.22595,-1, , ,-1,548.2826,576.92993,-1,233.425,526.7562,-1,522.08655,528.3942,-1, , ,-1, , , , , , ,537.67,300.69,*, , , , , , , , , , , , , , , , , , , , , , , , ,220.4754,616.9754,*, , , ,610.99036,184.26923, ,113.57527,219.03763,*,156.1762,303.28094,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
164,122.31618,211.875,,525.7619,217.40475,-1, , ,-1, , ,-1,450.15454,347.02728,-1,177.6827,337.3221,-1, , ,-1,555.7162,575.7568,-1,223.74243,528.41516,-1,524.6,527.5364,-1, , ,-1, , , , , , ,523.60315,311.49207, , , , , , , , , , , , , , , , , , , , , , , , , ,223.58064,609.24194,*, , , ,597.4748,173.19748, ,114.69,218.75,*,146.739,305.22327,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
165,122.31618,211.875,,525.7619,217.40475,-1, , ,-1, , ,-1,450.15454,347.02728,-1,177.6827,337.3221,-1, , ,-1,555.7162,575.7568,-1,223.74243,528.41516,-1,524.6,527.5364,-1, , ,-1, , , , , , ,523.60315,311.49207,*, , , , , , , , , , , , , , , , , , , , , , , , ,223.58064,609.24194,*, , , ,597.4748,173.19748, ,114.69,218.75,*,146.739,305.22327,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
166,118.52,208.26666,,541.59375,217.21875,-1, , ,-1, , ,-1,459.8846,347.22308,-1,181.12802,335.50967,-1, , ,-1,562.9611,573.98706,-1,216.31177,529.3412,-1,525,527.0893,-1, , ,-1, , , , , , ,508.16922,326.34616, , , , , , , , , , , , , , , , , , , , , , , , , ,221.11345,604.5084,*, , , ,591.1667,182.70833, ,117.56061,218.38889,*,129.03896,307.81818,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
167,118.52,208.26666,,541.59375,217.21875,-1, , ,-1, , ,-1,459.8846,347.22308,-1,181.12802,335.50967,-1, , ,-1,562.9611,573.98706,-1,216.31177,529.3412,-1,525,527.0893,-1, , ,-1, , , , , , ,508.16922,326.34616, , , , , , , , , , , , , , , , , , , , , , , , , ,221.11345,604.5084,*, , , ,591.1667,182.70833, ,117.56061,218.38889,*,129.03896,307.81818,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
168,112.56622,205.08278,,562.2436,217.29488,-1, , ,-1, , ,-1,469.3125,346.98438,-1,184.04369,333.92233,-1, , ,-1,566.8316,572.32654,-1,210.65976,530.09174,-1,527.67926,525.7075,-1, , ,-1, , , , , , ,493.1087,339.23914, , , , , , , , , , , , , , , , , , , , , , , , , ,218.84042,605.28723,*, , , ,582.21075,193.7562, ,120.94898,218.67346,*,110.339745,311.3654,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
169,112.56622,205.08278,,562.2436,217.29488,-1, , ,-1, , ,-1,469.3125,346.98438,-1,184.04369,333.92233,-1, , ,-1,566.8316,572.32654,-1,210.65976,530.09174,-1,527.67926,525.7075,-1, , ,-1, , , , , , ,493.1087,339.23914, , , , , , , , , , , , , , , , , , , , , , , , , ,218.84042,605.28723,*, , , ,582.21075,193.7562, ,120.94898,218.67346,*,110.339745,311.3654,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
170,107.17683,203.23781,,582.1667,215.11905,-1, , ,-1, , ,-1,471.271,354.6565,-1,186.66037,332.63208,-1, , ,-1,587.2049,568.27594,-1,204.65341,530.9375,-1,529.1696,525.2321,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.9717,609.0472,*, , , ,564.18463,197.27692, ,123.53191,218.81915,*,93.29881,315.0503, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
171,107.17683,203.23781,,582.1667,215.11905,-1, , ,-1, , ,-1,471.271,354.6565,-1,186.66037,332.63208,-1, , ,-1,587.2049,568.27594,-1,204.65341,530.9375,-1,529.1696,525.2321,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.9717,609.0472,*, , , ,564.18463,197.27692, ,123.53191,218.81915,*,93.29881,315.0503, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
172,103.18212,201.79802,,566.80615,213.58163,-1, , ,-1, , ,-1,464.6782,366.71454,-1,189.895,331.355,-1, , ,-1,598.01685,560.2416,-1,200.90782,531.919,-1,530.40656,524.53735,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.67392,615.0217,*, , , ,550.97406,202.87038, ,126.73,218.87,*,78.942955,321.45303, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
173,103.18212,201.79802,,566.80615,213.58163,-1, , ,-1, , ,-1,464.6782,366.71454,-1,189.895,331.355,-1, , ,-1,598.01685,560.2416,-1,200.90782,531.919,-1,530.40656,524.53735,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.67392,615.0217,*, , , ,550.97406,202.87038, ,126.73,218.87,*,78.942955,321.45303, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
174,99.72222,200.86111,,563.00604,210.10242,-1, , ,-1, , ,-1,466.62222,363,-1,193.79245,330.2264,-1, , ,-1,604.6923,552.1374,-1,196.50555,532.30554,-1,531.1226,523.9623,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.3,611.38336,*, , , ,537.6781,215.14383,*,130.65909,219.54546,*,73.83562,337.61642, ,472.23874,396.31082,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
175,99.72222,200.86111,,563.00604,210.10242,-1, , ,-1, , ,-1,466.62222,363,-1,193.79245,330.2264,-1, , ,-1,604.6923,552.1374,-1,196.50555,532.30554,-1,532.01514,523.6414,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.3,611.38336,*, , , ,537.6781,215.14383,*,130.65909,219.54546,*,73.83562,337.61642, ,472.23874,396.31082,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
176,95.258064,199.58871,,563.9337,209.98193,-1, , ,-1, , ,-1,471.34375,373.71875,-1,185.00262,328.41623,-1, , ,-1,609.4429,544.5,-1,193.35,532.9056,-1,532.5594,523.33167,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,215.13637,609.7937,*, , , ,502.7388,216.52985,*,136.79268,220.01219,*,80.95517,348.5207, ,484.65652,411.80435,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
177,95.258064,199.58871,,563.9337,209.98193,-1, , ,-1, , ,-1,471.34375,373.71875,-1,185.00262,328.41623,-1, , ,-1,609.4429,544.5,-1,193.35,532.9056,-1,532.5582,523.28644,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,215.13637,609.7937,*, , , ,502.7388,216.52985,*,136.79268,220.01219,*,80.95517,348.5207, ,484.65652,411.80435,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
178,90.02206,201.59558,,559.18054,212.45833,-1, , ,-1, , ,-1,474.0564,381.92856,-1,175.55421,325.75903,-1, , ,-1,612.13043,536.93475,-1,188.1506,531.89154,-1,533.68365,522.60205,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,214.98062,606.407,*, , , ,476.91574,214.03932, ,143.05844,220.37013,*,99.7953,345.2584,*,496.2451,424,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
179,90.02206,201.59558,,559.18054,212.45833,-1, , ,-1, , ,-1,474.0564,381.92856,-1,175.55421,325.75903,-1, , ,-1,612.13043,536.93475,-1,188.1506,531.89154,-1,533.68365,522.60205,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,214.98062,606.407,*, , , ,476.91574,214.03932, ,143.05844,220.37013,*,99.7953,345.2584,*,496.2451,424,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
180,84.19925,203.67293,,546.4545,214.86363,-1, , ,-1, , ,-1,475.76447,388.02893,-1,165.92639,326.21573,-1, , ,-1,606.4424,531.1806,-1,183.51755,528.7105,-1,533.8656,522.457,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,218.36363,605.7045,*, , , ,467.43,196.95, ,149.45714,219.81429,*,113.13768,338.05072,*,510.17743,425.60483,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
181,84.19925,203.67293,,546.4545,214.86363,-1, , ,-1, , ,-1,475.76447,388.02893,-1,165.92639,326.21573,-1, , ,-1,606.4424,531.1806,-1,183.51755,528.7105,-1,533.8656,522.457,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,218.36363,605.7045,*, , , ,467.43,196.95, ,149.45714,219.81429,*,113.13768,338.05072,*,510.17743,425.60483,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
182,83.04622,204.41597,,542.26666,214.43333,-1, , ,-1, , ,-1,476.18292,391.08536,-1,160.35635,326.2348,-1, , ,-1,602.39636,529.06476,-1,178.88962,526.25323,-1,533.97,522.33,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.10655,602.10657,*, , , ,470.36,188.4, ,152.63414,219.42683,*,121.39024,331.0366, ,517.19104,421.15042,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
183,81.37681,209.78986,,528.60767,214.33076,-1, , ,-1, , ,-1,477.07266,396.63675,-1,151.58543,329.02765,-1, , ,-1,593.7216,525.44055,-1,170.42908,523.91846,-1,534.97424,521.74744,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.2,595.5357,*, , , ,484.48474,192.96565, ,161.14383,220.19862,*,136.81361,320.5355, ,531.449,404.90817,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
184,81.37681,209.78986,,528.60767,214.33076,-1, , ,-1, , ,-1,477.07266,396.63675,-1,151.58543,329.02765,-1, , ,-1,593.7216,525.44055,-1,170.42908,523.91846,-1,534.97424,521.74744,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.2,595.5357,*, , , ,484.48474,192.96565, ,161.14383,220.19862,*,136.81361,320.5355, ,531.449,404.90817,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
185,80.89535,214.18217,,521.3305,213.87288,-1, , ,-1, , ,-1,477.81747,401.03174,-1,145.64146,332.28537,-1, , ,-1,581.97955,529.09064,-1,159.55128,522.8162,-1,535.76044,520.875,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.98413,585.81744,*, , , ,492.38733,199.51408, ,168.13014,220.19862,*,149.7036,312.87726,*,538.03125,384.1797, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
186,80.89535,214.18217,,521.3305,213.87288,-1, , ,-1, , ,-1,477.81747,401.03174,-1,145.64146,332.28537,-1, , ,-1,581.97955,529.09064,-1,159.55128,522.8162,-1,535.76044,520.875,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.98413,585.81744,*, , , ,492.38733,199.51408, ,168.13014,220.19862,*,149.7036,312.87726,*,538.03125,384.1797, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
187,83.43985,214.40977,,520.5345,214.05173,-1, , ,-1, , ,-1,478.35272,405.39923,-1,142.35239,333.5619,-1, , ,-1,570.3077,538.5824,-1,150.5252,522.93695,-1,536.82587,520.44385,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.1504,576.6382,*, , , ,497.74475,203.2063, ,171.44118,217.54411,*,159.61977,308.72156,*,538.08026,366.48764, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
188,83.43985,214.40977,,520.5345,214.05173,-1, , ,-1, , ,-1,478.35272,405.39923,-1,142.35239,333.5619,-1, , ,-1,570.3077,538.5824,-1,150.5252,522.93695,-1,536.82587,520.44385,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.1504,576.6382,*, , , ,497.74475,203.2063, ,171.44118,217.54411,*,159.61977,308.72156,*,538.08026,366.48764, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
189,84.448715,214.54274,,501.54877,218.79268,-1, , ,-1, , ,-1,478.8256,409.25195,-1,139.15,334.51,-1, , ,-1,558.03925,545.84033,-1,144.31667,522.7833,-1,538.1667,520.2742,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.94067,570.6949,*, , , ,502.58633,206.1259, ,169.63252,215.28313,*,168.28125,305.64374,*,529.427,367.94525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
190,84.448715,214.54274,,501.54877,218.79268,-1, , ,-1, , ,-1,478.8256,409.25195,-1,139.15,334.51,-1, , ,-1,558.03925,545.84033,-1,144.31667,522.7833,-1,538.1667,520.2742,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.94067,570.6949,*, , , ,502.58633,206.1259, ,169.63252,215.28313,*,168.28125,305.64374,*,529.427,367.94525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
191,84.89024,215.7683,,497.52173,218.56522,-1, , ,-1, , ,-1,479.51627,411.39432,-1,137.58081,334.82828,-1, , ,-1,552.9286,548.199,-1,140.34546,522.05457,-1,539.20654,520.04346,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.81967,566.5,*, , , ,504.69843,207.30952, ,166.63725,214.99019,*,175.21133,303.08762,*,525.56714,369.57382, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
192,91.15766,219.63513,,488.1389,218.30556,-1, , ,-1, , ,-1,480.0878,414.37787,-1,135.55392,335.33823,-1, , ,-1,543.4843,552.3639,-1,131.37755,522.12244,-1,540.6089,519.7475,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.75203,557.56506,*, , , ,512.7833,209.49167, ,160.53922,215.86275,*,179.34769,311.75165,*,514.49243,374.0909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
193,91.15766,219.63513,,488.1389,218.30556,-1, , ,-1, , ,-1,480.0878,414.37787,-1,135.55392,335.33823,-1, , ,-1,543.4843,552.3639,-1,131.37755,522.12244,-1,540.6089,519.7475,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.75203,557.56506,*, , , ,512.7833,209.49167, ,160.53922,215.86275,*,179.34769,311.75165,*,514.49243,374.0909, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
194,93.6,220.21819,,485.38635,218.38637,-1, , ,-1, , ,-1,480.39395,415.73486,-1,133.9974,335.67618,-1, , ,-1,539.95593,554.0803,-1,128.9299,522.57477,-1,540.46155,519.6058,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221.85432,553.7126,*, , , ,519.6313,211.95454, ,157.72858,216.43333,*,174.56622,316.93045, ,506.6397,378.7353, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
195,101.442856,220.14761,,481.05814,215.56976,-1, , ,-1, , ,-1,485.64505,419.71375,-1,128.77368,338.16843,-1, , ,-1,534.9154,556.23846,-1,119.67544,522.3772,-1,541.5291,519.3738,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.28676,547.4559,*, , , ,531.19147,215.53192,*,154.40291,217.3932, ,167.46552,322.954, ,489.8387,389.07257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
196,101.442856,220.14761,,481.05814,215.56976,-1, , ,-1, , ,-1,485.64505,419.71375,-1,128.77368,338.16843,-1, , ,-1,534.9154,556.23846,-1,119.67544,522.3772,-1,541.5291,519.3738,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.28676,547.4559, , , , ,531.19147,215.53192,*,154.40291,217.3932, ,167.46552,322.954, ,489.8387,389.07257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
197,110.75961,218.63461,,484.07693,208.71794,-1, , ,-1, , ,-1,493.9852,423.21597,-1,139.42639,334.5736,-1, , ,-1,530.69214,557.84973,-1,132.37292,533.06354,-1,543.0294,519.89215,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.31482,540.2407, , , , ,543.63794,216.1207,*,152.43814,218.34537,*, , , ,483.72308,399.35385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
198,110.75961,218.63461,,484.07693,208.71794,-1, , ,-1, , ,-1,493.9852,423.21597,-1,139.42639,334.5736,-1, , ,-1,530.69214,557.84973,-1,132.37292,533.06354,-1,543.0294,519.89215,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.31482,540.2407,*, , , ,543.63794,216.1207,*,152.43814,218.34537,*, , , ,483.72308,399.35385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
199,114.62766,217.17021,,490.01807,208.4277,-1, , ,-1, , ,-1,490.97525,416.566,-1,156.38828,328.14246,-1, , ,-1,527.399,558.90405,-1,143.9392,537.0878,-1,543.5333,520.3222,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,217.97273,543.5,*, , , ,548.0714,216.10715,*,151.17346,219.18367,*, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
200,118.54348,215.83043,,498.37357,210.82184,-1, , ,-1, , ,-1,483.26978,410.3993,-1,152.08757,329.83334,-1, , ,-1,524.0531,559.1983,-1,157.16867,539.7771,-1,544.39,521.01,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.81818,555.9909,*, , , ,558.1932,216.22728,*,150.65958,219.37234,*, , , , , , ,511.08994,431.2554,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
201,118.54348,215.83043,,498.37357,210.82184,-1, , ,-1, , ,-1,483.26978,410.3993,-1,152.08757,329.83334,-1, , ,-1,524.0531,559.1983,-1,157.16867,539.7771,-1,544.39,521.01,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.81818,555.9909,*, , , ,558.1932,216.22728,*,150.65958,219.37234,*, , , , , , ,511.08994,431.2554,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
202,120.57377,215.21312,,503.10562,212.26056,-1, , ,-1, , ,-1,486.12238,412.38812,-1,150.08522,330.45456,-1, , ,-1,521.5278,559.1222,-1,162.51755,540.43567,-1,545.2925,521.5755,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.1055,558.9495,*, , , ,561.7921,215.97191,*,150.13043,219.59782,*, , , , , , ,518.87085,432.56622,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
203,123.9,214.78,,513.3732,213.66902,-1, , ,-1, , ,-1,490.40973,416.3889,-1,146.16478,331.75568,-1, , ,-1,517.40424,559.20215,-1,172.30606,541.3909,-1,544.4238,523.7381,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,219.77731,564.6681,*, , , ,568.56946,214.19444,*,149.06044,220.0055,*, , , , , , ,534.87164,435.26352,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
204,123.9,214.78,,513.3732,213.66902,-1, , ,-1, , ,-1,490.40973,416.3889,-1,146.16478,331.75568,-1, , ,-1,517.40424,559.20215,-1,172.30606,541.3909,-1,544.4238,523.7381,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,219.77731,564.6681,*, , , ,568.56946,214.19444,*,149.06044,220.0055,*, , , , , , ,534.87164,435.26352,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
205,124.32171,214.37598,,527.1229,215.45082,-1, , ,-1, , ,-1,494.00674,419.7027,-1,130.0365,327.5438,-1, , ,-1,514.6684,559.4737,-1,177.05173,542.0575,-1,542.58,526.428,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,218.90164,570.40985,*, , , ,592.4706,214.13725, ,148.6579,219.9842,*, , , , , , ,547.7027,436.18243,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
206,124.32171,214.37598,,527.1229,215.45082,-1, , ,-1, , ,-1,494.00674,419.7027,-1,130.0365,327.5438,-1, , ,-1,514.6684,559.4737,-1,177.05173,542.0575,-1,542.58,526.428,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,218.90164,570.40985,*, , , ,592.4706,214.13725, ,148.6579,219.9842,*, , , , , , ,547.7027,436.18243,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
207,125.332,215.236,,541.5185,214.62962,-1, , ,-1, , ,-1,496.91095,422.23972,-1,133.4209,326.68362,-1, , ,-1,507.0066,562.2039,-1,182.4817,541.36584,-1,542.4587,529.7562,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.42249,576.8798,*, , , ,610.76135,208.375, ,148.14131,220.14131,*, , , , , , ,559.59155,435.52112,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
208,125.332,215.236,,541.5185,214.62962,-1, , ,-1, , ,-1,496.91095,422.23972,-1,133.4209,326.68362,-1, , ,-1,507.0066,562.2039,-1,182.4817,541.36584,-1,542.4587,529.7562,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,220.42249,576.8798,*, , , ,610.76135,208.375, ,148.14131,220.14131,*, , , , , , ,559.59155,435.52112,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
209,125.91727,214.90288,,559.17694,212.36154,-1, , ,-1, , ,-1,498.95947,424.72296,-1,136.26923,325.23944,-1, , ,-1,509.41626,575.3867,-1,186.6358,541.5123,-1,543.0591,532.2008,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,223.15958,585.383,*, , , ,612.10345,182.6207, ,147.99438,219.99438,*, , , , , , ,572.4091,434.43182,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
210,125.91727,214.90288,,559.17694,212.36154,-1, , ,-1, , ,-1,498.95947,424.72296,-1,136.26923,325.23944,-1, , ,-1,509.41626,575.3867,-1,186.6358,541.5123,-1,543.0591,532.2008,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,223.15958,585.383,*, , , ,612.10345,182.6207, ,147.99438,219.99438,*, , , , , , ,572.4091,434.43182,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
211,134.65086,217.1293,,572.54224,211.14789,-1, , ,-1, , ,-1,502.54166,427.65973,-1,138.40172,324.1167,-1, , ,-1,513.33185,582.8182,-1,189.74419,541.23254,-1,543.7713,534.94183,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.72322,593.0714,*, , , ,597.32355,166.91176, , , , , , , , , , ,583.7015,432.6567,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
212,134.65086,217.1293,,572.54224,211.14789,-1, , ,-1, , ,-1,502.54166,427.65973,-1,138.40172,324.1167,-1, , ,-1,513.33185,582.8182,-1,189.74419,541.23254,-1,543.7713,534.94183,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.72322,593.0714,*, , , ,597.32355,166.91176, , , , , , , , , , ,583.7015,432.6567,*, , , , , , , , , , , , , , , , , , , , , , , , , , , 
213,125.212326,214.33562,,586.3192,210.5452,-1, , ,-1, , ,-1,505.10544,429.2143,-1,149.79436,329.92743,-1, , ,-1,519.3129,592.0971,-1,193.34567,541.2531,-1,546.71094,539.66406,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.46153,600.58655,*, , , , , , , , , , , , , , , ,589.209,430.6567,*,147.11111,220.2,*,127.1358,317.11728, , , , , , , , , , , , , , , , , , , , , , 
214,125.212326,214.33562,,586.3192,210.5452,-1, , ,-1, , ,-1,505.10544,429.2143,-1,149.79436,329.92743,-1, , ,-1,519.3129,592.0971,-1,193.34567,541.2531,-1,546.71094,539.66406,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,222.46153,600.58655,*, , , , , , , , , , , , , , , ,589.209,430.6567,*,147.11111,220.2,*,127.1358,317.11728,*, , , , , , , , , , , , , , , , , , , , , 
215,124.941376,214.14827,,587.633,211.04256,-1, , ,-1, , ,-1,508.46643,430.96307,-1,153.31035,332.65518,-1, , ,-1,528.1163,596.42444,-1,196.53847,542.17035,-1,547.79034,542.4194,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,223.67857,606.1875,*, , , , , , , , , , , , , , , ,595.21655,430.17715, ,147.15117,219.98837,*,126.128746,314.55988,*, , , , , , , , , , , , , , , , , , , , , 
216,124.941376,214.14827,,587.633,211.04256,-1, , ,-1, , ,-1,508.46643,430.96307,-1,153.31035,332.65518,-1, , ,-1,528.1163,596.42444,-1,196.53847,542.17035,-1,547.79034,542.4194,-1, , ,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,223.67857,606.1875,*, , , , , , , , , , , , , , , ,595.21655,430.17715, ,147.15117,219.98837,*,126.128746,314.55988,*, , , , , , , , , , , , , , , , , , , , , 
